1736	0	a	@USER Fake news he is a liberal dem.
1737	1	a	@USER Leftist Californian antifa professors never lie about republicans. Snark!!!
1738	1	a	@USER @USER @USER @USER @USER No kidding and I don't support that. Still doesn't cancel out the many violent protests by antifa. The money and support has been traced to George Soros and he is a big player within the democrat party
1739	0	a	@USER you are a traitor URL
1740	1	a	@USER @USER @USER Oh yeah another cracking offering from @USER 😂🤣😂🤣 URL
1741	1	a	@USER THINK PROBELY I THINK SHE IS GETTING SOMETHING OUT OF IT ..MAYBE MONEY
1742	0	a	@USER @USER That’s how immature she is not to mention no class at all O!! Not even a dime
1743	1	a	@USER When you are playing inside you don’t get beat inside. I agree not a major mistake.  I’m glad you found it because I was questioning my mind again.
1744	1	a	"@USER @USER @USER Andy, you literally went on vacation right after making that pressing"" announcement. You're a joke and this is why real conservatives are turning to Bernier"""
1745	1	a	@USER @USER @USER Maybe the Trumpies will call for Gun Control after this.
1746	1	a	@USER The #metoo movement has turned out just the way black lives matter and Antifa turned out. Started out as a worthy cause and then ruined by a bunch of bandwagonists. More harm than good.
1747	1	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes we do. I've been campaigning for this for years
1748	0	a	@USER No they are seeing how liberals are sleazballs and they are #WalkingAway
1749	1	a	@USER @USER Yep. Here she is defying us to take another picture. URL
1750	0	a	@USER That one sucks bc he is so hit or miss
1751	0	a	@USER  DEMOCRATS HAVE ORDER THIS MANGINA TO SHUT UP  HE IS NOT LISTENING JUST KEEPS ON GOING ON AND ON IN HIS LITTLE MIND   HE IS LOYAL TO UNCLE SOROS   HIS SISTER MARRIED INTO THE FAMILY URL
1752	1	a	@USER Yoongi you are the father!!! 😂 URL
1753	0	a	@USER Flat out clown....bottom  Line is that you're out and America is back!!  you were a sellout to the country ...look in the mirror who's the 8 year old..
1754	1	a	@USER OH MY GOD
1755	0	a	@USER Figures. He is a douche and would do this.
1756	1	a	@USER @USER He is such a showman! And those pipes😍 the man can SING
1757	0	a	"@USER @USER How am I villifying him? He literally did have a 2 hour rant about imaginary bolsheviks and how women should just stop complaining. If you think that is no true wrong"", then well, I got news for you buddy: it means you are as shitty as he is."""
1758	1	a	@USER  A beast? She is certainly not attracted nor amused to do it with one. 0/10
1759	1	a	@USER @USER @USER We could help if you are London based 😊
1760	1	a	@USER remember when antifa was respectable and intimidating??  me neither lmao
1761	1	a	@USER Hey Serena...don’t do me any favors.  Women can take care of themselves.  Just hit your tennis balls and take care of your family.
1762	1	a	6 people shot and killed in Bakersfield and the liberals want to tweet about Gun Control.  Chicago calls 6 people shot and killed a lunch break yet nobody tweets a word.  You can’t have it both ways.  Legal guns ownership vs illegal gun ownership. What’s the real solution?
1763	0	a	Still canny get er somecunt in maga telling us no to go into bananas cos French boys were spiking folks drinks &amp; kerr turns round n shouts fuck it free dunt 😂😂😂😂
1764	1	a	"@USER @USER Revkin spreading IMPORTANT news.""?????????????? Andy sees himself as an INTELLECTUAL 2. This is what us REAL LIBERALS r STUCK with from public figures. Then the FAUX LIBERALS-like ANDY-wonder why we REAL LIBERALS dont care anymore."""
1765	0	a	@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement
1766	0	a	@USER Eric Holder should be in PRISON !!
1767	0	a	@USER @USER says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @USER building their failure of lies
1768	1	a	@USER @USER needs to get over it. It’s been 5 years since he hasn’t played for the birds. Move on already. There is hardly anyone still on the team from when he played with the Birds. He is starting to sound bitter that he doesn’t have a ring
1769	1	a	@USER @USER @USER @USER @USER Lab turned down the deal with LDs
1770	1	a	@USER @USER The gauge potential is the connection on the quantum field as like in differential geometry. and the field strength  tensor is the curvature tensor.
1771	0	a	@USER @USER @USER Antifa JV squad?
1772	1	a	@USER @USER He is also speaking as the other man in the room.   Remember he kept silent and allowed kids to be sexually assaulted....we will call him the Mark Judge in this case.
1773	0	a	@USER Get Violent?  Get?  As if the #Occupy #BlackLivesMatter #BaltimoreRiots #Ferguson #Antifa weren't all Democrat VIOLENCE
1774	1	a	@USER When you said you are gonna add them but u didn’t already 😂😂 URL
1775	1	a	@USER He is so wonderful! I love my grandkids!
1776	0	a	@USER @USER @USER He will blame it on the fact that he is Hispanic of course.
1777	0	a	@USER @USER Only if you want a murder charge. Stealing guns is already a felony. Shooting someone with their own gun is life in prison at best. There is just no way this ends well for whoever tries this. I honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.
1778	0	a	@USER @USER @USER If he is from AZ I would put my money on sex with underage kids.
1779	1	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Amy when Iook at you  think Child of God but also inspring young lady. You showed us that you can conquer  anything  and say I am stronger  than this. God is proud  of you and so am I. Mr. Heughan too. He said in an article what is the big fuss about himself you are the answer.
1780	1	a	Dr. Blasey Ford Kavanaugh #MeToo .@USER .@USER #FemFrauds #MAGA #Maddow #MorningJoe #WednesdayWisdom URL
1781	0	a	@USER @USER @USER You are neither authority nor arbiter. Have a seat.
1782	0	a	@USER @USER I'll go to the original argument that people shouldn't blanket everyone together.   Terrorists = all Muslims  Alt-Right = all conservatives  Both of these are equally dumb. Requiring specific groups to denounce their fringes means that the general populace can't differentiate.
1783	1	a	@USER you are so wonderful Elizabeth...kisses from Italy....
1784	1	a	@USER He will get what he deserves in the Mens prison........
1785	1	a	@USER @USER Of course never cover conservatives
1786	1	a	(I know there are parents among my mutuals/followers and lots of you are GREAT! But I’ve had to deal with a lot who are laser-focused on an outdated idea of what early childhood education should be)
1787	1	a	@USER @USER @USER Be there with Bells on 👍✌️❤️
1788	1	a	@USER @USER She is known to be sneaky😡
1789	0	a	@USER @USER @USER @USER So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.
1790	0	a	@USER @USER I want to prove to him how actually retarded he is
1791	0	a	@USER @USER guys im literally italian and i know what that shit is wtf
1792	0	a	@USER i’m weak 😂😂.. Shit must have been really painful ..
1793	0	a	@USER Blaming Trump for the hurricane is showing his ignorance and hate..if only he were to give his salary to their recovery maybe then he can help
1794	1	a	@USER @USER It's not just Conservatives. Centrists are discouraged with his approach to dealing with trump. USA is our biggest friend protector and  trade partner. Open the markets consumers here will benefit
1795	1	a	@USER You are now a prince before the time that you will become the King. URL
1796	0	a	@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.
1797	1	a	@USER Bring back Alex ... Jack... or Ban NYT too...
1798	1	a	Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL
1799	1	a	@USER He is the AL but If were talking entire MLB I will still take Arenado all day defensively over Chapman.
1800	1	a	@USER @USER Thank you President Trump! ALL of America is benefiting for todays' economy too! And most importantly? President Trump gets ALL the credit! = #MAGA URL
1801	0	a	"@USER Shit like this is why I don't follow @USER  Who me? I'm just stating basic facts.  Totally NOT diverting from the actual point. Just stating a fact.""  You're a phony"""
1802	1	a	#PATHETIC #LOSER Only Utah would allow this 2 happen. #WakeUpAMERICA Utah SLC judges liberals  @USER @USER  So sorry #ElizabethSmart ❤ URL
1803	0	a	@USER is the brainchild of @USER - He is playing dirty against @USER and Jen is using her ill gotten money against @USER Mailer linking Nixon to anti-Semitism was approved by top Cuomo aides URL
1804	1	a	@USER Go back to Canada
1805	1	a	@USER He looks just like Fred with a moustache. HA HA
1806	0	a	@USER @USER @USER Please stick to Bakersfield issues and resign from House Leadership. You are illiterate in economics and the Constitution and take too many bribes! #NoSpeakerMcCarthy I’m for @USER
1807	1	a	@USER Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis.
1808	1	a	@USER Maybe the reason you are gaining so many subs is because you are a hard working awesome YouTuber :D
1809	1	a	@USER @USER I thought the red hat was a MAGA hat until I saw the maple leaf.
1810	1	a	@USER @USER @USER Agree Liberals will not have a majority but you will see People's Party of Canada in the running your little c party will be lower in the ranks the the NDP.
1811	0	a	@USER He is right though... you do have a whiff
1812	1	a	@USER @USER Several of the western liberals are not too happy with national focus of Saudi.
1813	1	a	@USER @USER you are the worst attorney general ever however you had that in common with Barry Soweto is him being the worst president ever so why don't you just go crawl under the rock with him
1814	1	a	@USER @USER @USER @USER Actually per the rules it doesn’t matter if she even saw the coaches attempts to coach her - she is to receive a warning based on the coaches actions.  It would have stopped at just a warning but as you saw she couldn’t let it go.
1815	1	a	@USER He is back baby. Lol
1816	1	a	@USER @USER Wasn’t this clown running guns?
1817	1	a	@USER @USER thank you for the consideration.....be careful it might be you !!!!
1818	1	a	@USER @USER @USER She is!! Have you seen her tweets lately??
1819	1	a	@USER Stop trying  to make Brandon what he is not and run him. Put in some trip option and sprint option stuff. RUN HIM!! Do some play action out of the option formations. Bring in Book for at least four series.
1820	1	a	@USER @USER Yes. That’s how the liberals do.
1821	1	a	@USER @USER @USER I absolutely agree!! I have tried rallying people on Twitter. Asking them to follow each other. Strength in numbers. I vote. I work the polls for early election and Election Day. I speak with liberals. I forwarded Maxine Walters rants to the secret service.
1822	0	a	"@USER Finally! No more terrible takes of The NFL owners are racist"""""
1823	1	a	#MAGA DEEP STATE VIDEO EXPOSED: URL
1824	1	a	@USER I always strike lawyers. I served on a jury (civil) and the jury wanted me to decide the case and kept asking me to explain jury instructions. My take away is that the lawyer may hold too much sway in deliberations. But if he or she is on your side.....
1825	0	a	@USER I have to go over Saturday to “have dinner” no it’s the annual close the pool for the season . Not then big ass round above grounds . They have a huge in ground pool . I know that’s coming . While gore here . And I don’t mind at all . Lol funny Shit
1826	1	a	@USER @USER @USER @USER We are not a democratic republic. We have never been a Democratic anything. We have never had Democratic ideology. Nor is this a “new” talking point. We are constantly correcting Democrats/liberals on this.
1827	0	a	@USER  You were on the same stage as Farrakhan. You total hypocrite. You are pathetic.
1828	1	a	@USER By citizens he means democrat voters...
1829	0	a	@USER How dare you tell me what Antifa is doing is right. They are not fighting facism they are fighting for their own stupid cause. They are further from fixing facism than the republicans themselves
1830	0	a	"23:70 Or do they say, He is possessed""? Nay, he has brought them the Truth, but most of them hate the Truth."""
1831	1	a	@USER O’Rourke tell us Texas citizens how you feel about law enforcement officers 👮‍♀️. Tell us about your immigration plan. Tell us about your gun control plans. Tell us about your tax plans. If you can’t tell us what your views are you can’t be Senator.
1832	0	a	@USER @USER An accusation is not enough. We are fortunate to live in a country where you are innocent UNTIL proven guilty.
1833	1	a	@USER I had to look up who he was. A Bush-Cheney guy. GOP have some strange conservatives.
1834	0	a	@USER by which point the fuckingclass was nearly over... lol!
1835	1	a	@USER Coming from a former AG who should be charged with conspiracy to commit murder in the Fast &amp; Furious scandal. One of the many scandals committed within the Obama Administration.
1836	1	a	@USER How about we rally behind a blue wave and parse policy after. The country is in danger. You are not helping. You're speaking from a place of #WhitePrivilege STOP
1837	0	a	"4./presumably you think liberals,"" are as trivial as women and their complaining. You wonder why Dr. Ford does not want to surrender herself to such a harrowing experience before you all? @USER @USER @USER @USER @USER @USER @USER"
1838	1	a	@USER @USER and they will know she is the Lord
1839	1	a	@USER Looks at this! Wow. Our hard earned money 💰used for the liberals extravagant lifestyle. Doesn’t that remind you of the typical socialist government!!
1840	0	a	"@USER The comments below, defending Drug Ford's blatant abuse of power is completely laughable.  But, but the Liberals.  Bias, BIAS I tell you!!!  Must be only the NDP rich downtown area that was polled"".  Ho-man... thanks guys... I needed a good laugh! 😂😂😂"""
1841	1	a	@USER It just turns by itself into the wall
1842	1	a	@USER @USER @USER @USER Yes he is! #StopKavanaughNow
1843	1	a	@USER Sure thing😏
1844	1	a	@USER Nothing LEAVE
1845	1	a	@USER @USER @USER @USER Voting for her as well. Democrat I assume.
1846	1	a	1 like = 1 uwu for the Troops! Show your American flag and weeabo pride! #MAGA uwu
1847	1	a	@USER @USER @USER oh!!! she looks amazing thank u!! 💖
1848	1	a	@USER David Dennison might know where he is.
1849	1	a	@USER @USER @USER *Extremistische Idee
1850	1	a	@USER @USER Guess that's why she's settled for being the gag-inducing spokesperson of the commercialized conservatives.
1851	0	a	@USER @USER @USER He is a big lump of —-I agree 100%
1852	1	a	"@USER Wasnt it just recently that john brown gun club got kicked out of a shooting range for being antifa""?"""
1853	0	a	@USER @USER The timing is too convenient. She is a paid liar.
1854	1	a	1st thing Liberals and Conservatives want to pass is the TPP trade deal URL via @USER #cdnpoli #tpp #nafta
1855	1	a	@USER @USER Everybody's doin it...#MAGA
1856	0	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes kill em with kindness.  Let POTUS and the military/LEOs handle the violence. URL #NowWatching
1857	0	a	@USER Uhhh no.  Sadam gassed the shit out of the Kurds (sp?)
1858	1	a	@USER The truth will finally get out to Congress and the American people!  That the Dems are trying to take out a duly elected President.  They're running scared. #schiffhead #MAGA
1859	1	a	"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No, I'm 100% sure you're watching right-wingers posting things only. And think you see discrepancies in narratives""?  What I posted wasn't ""approved antifa video"" at all. There's no such organization. What it was was a popular Youtuber examing what Antifa is without any bias."""
1860	0	a	@USER As usual a seemingly and supposed smart feminist thinks she has made sense.. Yen yen yen yen yen yen alone... You just told me rn you are also dealing with another person.. Have you considered maybe you are the toxic one?
1861	0	a	@USER Never had. Let's fuck it up.
1862	0	a	@USER I was definitely drunk as shit
1863	0	a	@USER @USER @USER You mean cheating allegations. Not sexual harassment or assault it was about CHEATING. BIG difference. We all know facts scare liberals. If you are so concerned about sexual assaults you need to shout for the names on the slush funds to be revealed. Until than have a seat
1864	0	a	@USER Had to create a whole fake page just to talk  shit. 🙄 sis is really just miserable #sad
1865	1	a	"@USER I would've chose the headline Why the left loves Bernier"" Personally I could not be more delighted The most important thing in any election is to prevent conservatives from gaining power Just look at Ontario  for proof"""
1866	0	a	"@USER @USER @USER And, of course, you exclude all but a select group of (primarily Northwestern) European and a few Asian countries from your any country"" list. Gun control has no positive correlation with lower homicide rates, even within cherry-picked Euro countries. URL"
1867	1	a	@USER He won't live long now
1868	1	a	@USER @USER @USER @USER We are so proud of @USER and the creativity she has brought to our students! She is truly an asset!
1869	0	a	@USER @USER Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender.
1870	1	a	@USER @USER Ah yes just get a better job. You realize the majority of new job growth is in service industry? And with how expensive student loans are college is less and less realistic for people.
1871	0	a	@USER @USER @USER @USER LMAO! You are still butt hurt that your loser Hitlary lost. Love it. See you at the polls in 2020 Bucky.
1872	1	a	#Mueller #DOJ #FBI #CIA #LawEnforcement #PoliceState   Proof all law enforcement are paramilitary goons for the communist leftwing #DNC &amp; will do anything to solidify their grip on power.   Conservatives should seriously question their support of police.  URL
1873	1	a	@USER Cmon Eddie. There is no reason at all for you to be so rude. If I recall you are always begging for her back when you guys stop talking. Stop trying to make it seem like she’s a horrible person and you’re this amazing guy...lmfao
1874	0	a	@USER Holy freakin cow this is actually real from Antifa? Now we really know they are stupid. Great way to get shot or hurt.
1875	1	a	@USER @USER @USER The conservatives are finding this pill very hard to swallow.
1876	1	a	@USER Keep doing your thing. I’m just sitting back enjoying URL
1877	0	a	@USER @USER @USER @USER Theresa May isn’t nice
1878	0	a	@USER @USER Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy. Anyone else they don't give a shit about. It's sad.
1879	1	a	@USER Please Confirm Kavanagh ASAP! He is a fine choice! Don't let the liberals derail his nomination to the SCOTUS!
1880	0	a	@USER Holy fuck I’m so sorry someone violated your trust like that
1881	1	a	@USER @USER Look at us we are just so full of ourselves an so narcissistic we can't realize our time is just about up .
1882	1	a	@USER @USER @USER @USER His promises should be taken with a pinch of salt. @USER often lies and spreads misinformation. If elected I doubt you would see ANY promise honored. He is not an honorable Guy.
1883	1	a	4. But I have to called an hotel to send a shuttle to come pick my mother who is sitting at @USER terminal at the airport with their agents.  5. I reminded them that she is a wheelchair passenger who cannot speak English. How will the hotel find her?
1884	0	a	@USER EVERYONE should know about this.  It's about time we called out these violent liberals that have gone so far off the deep end.
1885	1	a	@USER I think Jack is busy right now pushing the feds for their share of the $100-million museum project. Waiting for Liberals to suggest only they can deliver federal dollars.
1886	1	a	@USER He wants to be the senator of North Mexico.
1887	0	a	@USER Liberals be like URL
1888	0	a	@USER I've seen these big chairs but the look on your face and the pose makes me laugh. Somehow I believe that was all purposely orcastrated by you Boots! You are so silly
1889	1	a	@USER The whole of the media in this country sets out to discredit Tommy and you decide to write a criticism about him as well. Pathetic. We know he has his faults no-one is perfect but save your attacks for the likes of Corbyn and Antifa. If you don't like Tommy stay away from him!
1890	1	a	@USER Self defence is justified but that is not what Antifa does is it!!!
1891	1	a	@USER @USER What an incredibly odd little man he is.
1892	0	a	(((Conservatives))) are enemies of whites! URL
1893	1	a	@USER Lol I'm sure Paul manipulated people last season and we called them followers cuz they saw the threat and didn't do anything..Kind of what Kaycee &amp; Angeela are doing this season..They both wanna take Tyler all the way knowing how much of a final 2 threat he is..That's following
1894	1	a	@USER Hollywood is so out of touch.
1895	1	a	@USER Hey Biden.  There is a reason why hard working Americans will NEVER TOLERATE YOU OR YOUR CAREER POLITICIANS AGAIN!  #MAGA THANK YOU TRUMP
1896	1	a	@USER It is a suicide mission if they don't put him on the bench!  Standup for #justice and I don't mean the warped sense of justice preached by the liberals.  Get 'er done! URL
1897	0	a	@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP!
1898	1	a	@USER This sums up what's happening across the pond. It is what the #MSM hides in America.  #MeToo  #MAGA  #KAG2018
1899	1	a	@USER Oh stop. U r only defending him because u r both conservatives. If I liberal had been accused u would believe the women right away. Go yell at someone in a toll booth and spare us all please.
1900	1	a	"@USER @USER reading when the letter doesn't say that they know Ford. Unlike the Kavanaugh letter where the women say they do him. The left wing"" liberals aren't threatening this woman's life."""
1901	0	a	@USER He is truly dumb as shit.
1902	1	a	*hugs Milo* He is mine now and you cannot have him back. &gt;.&gt;
1903	1	a	@USER Charged for false charges?  Why not?
1904	1	a	"@USER He lets her ramble on for a bit, smiling and admitting to himself that this is why he likes having Kate around. She is definitely a younger version of himself. Pretty sure they done did the do."""""
1905	1	a	@USER do you have run support data? I’m guessing Nola has gotten more. Everything equal I go with wins but his season is just so good I think he is the exception.
1906	0	a	@USER @USER Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules.
1907	0	a	@USER @USER She is an opportunist. She wanted a cabinet post but Liberals rightly decided she wasn’t good enough for the task. She crossed because Conservatives promised her one. She is a person with no core beliefs. She is not credible and not to be trusted.
1908	1	a	@USER @USER This is just more proof @USER are beyond unhinged and should never ever have power in this country again. #WalkAwayFromDemocrats #WalkAway @USER @USER
1909	1	a	@USER @USER When they go low???@USER @USER @USER @USER @USER
1910	0	a	@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!
1911	1	a	@USER SEE I TOLD YOU!!!!!! SHE IS DESPICABLE!!!!!!!!!!!!
1912	1	a	@USER Fear monger. Fake rage.
1913	1	a	@USER @USER Are conservatives starting to sound like my relatives on Facebook or is it the other way around??
1914	0	a	@USER I’m finna say fuck it and get a crispy ass jogging suit😂😂
1915	1	a	@USER @USER @USER Women + Liberals.  Nuff said.  Kavanaugh to be confirmed next week regardless of these desperate games.  Game over.  #MAGA
1916	0	a	@USER @USER WHOS  SICK  OF  INTITLED   RACISTS?
1917	0	a	@USER Fuk this fat cock sucker
1918	1	a	@USER And you KNOW he is probably saying the softest things and yet he looks like THIS: 💁🏽‍♀️🌚🌚🌚🙈 WHAT IS THE TRUTH?!
1919	1	a	@USER @USER What you are saying is simply untrue.
1920	1	a	#FamilyProtection: Gun Control Supporters Are Once Again Rebranding Their Efforts [we're on Facebook @ LivingTrust - FREE California #CCW class - PLUS virtually unlimited Free Training at Front Sight (world's largest shooting school)] URL
1921	1	a	"@USER Just wondering whether we should have another election if the wrong"" party get in because 36.9% of the electorate voted for the #Conservatives? Or when 35.2% voted Labour in 2005 (and won)?"""
1922	1	a	@USER @USER She is great. Hi Fiona!
1923	1	a	"@USER All I'm hearing is We don't care that people in this country are being unjustly treated, I'm going to make up an excuse as to why kneeling is offensive so I continue to ignore the problems  we face as a Nation."""""
1924	1	a	@USER @USER I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized.
1925	0	a	@USER @USER @USER Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit.
1926	0	a	@USER Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks. URL
1927	0	a	"@USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS."""""
1928	0	a	"..understand that black lives matter, fight global warming, demand gun control, safeguard Roe v. Wade, and, of course, marshal their forces to throw the bum out."" Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears."""
1929	0	a	@USER His policies were the worst
1930	1	a	@USER @USER Maybe @USER will tweet a bible verse. After all...he is a ferengi. URL
1931	1	a	@USER @USER @USER I don’t like this. You guys aren’t gettting what she is trying to pass across. She said she went to the CU in Enugu and left in 2014. 🙄
1932	1	a	@USER better leave #HIAC with #SDLIVE Women's Title tonight! She is the best woman on the whole roster bar none!
1933	0	a	@USER @USER We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸
1934	1	a	@USER A nothing burger..
1935	0	a	@USER @USER @USER @USER He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani 😂😉.Honey see the forefathers history.
1936	0	a	Adulting is knowing who fucked cut off in your future plans.....
1937	0	a	@USER please don’t make the same mistake with #Kavanaugh! He is a perjurer who is also a Trump lackey. #VoteNoOnKavanaugh URL
1938	1	a	@USER she is so beautiful! ❤️
1939	1	a	@USER you are so sweet! thank you for spreading love into her tml 💖
1940	1	a	@USER She sounds amazing and it's a bloody disgrace that she is mostly forgotten.
1941	1	a	@USER Says the man with 18% favorability and won't win so he is retiring!🤣
1942	1	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Semper fi Marines and Follow ALL MAGA
1943	0	a	@USER @USER @USER She is the “comedian” that lectures the audience for an hour how white men are the scum of the earth.
1944	1	a	"@USER You are too pure to become like this, Atsushi-kun.""  He whispered as if he could hear what the child was thinking about. That wasn't so hard.  ""I love you, I have adopted you, I have saved you. You showed me a beautiful light, Atsushi-kun."""""
1945	1	a	@USER And My Nephew Is Over There! Trump has it right. Get the F outta there!
1946	1	a	This is how he #MAGA...?!? Please explain... URL
1947	0	a	Impeach Trump and #MAGA
1948	1	a	@USER @USER is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL.
1949	1	a	"Salesforce Billionaire Marc Benioff Buys Time for $190 Million""  URL #TCOT #MAGA #RedNationRising"""
1950	1	a	#illegalaliens don't get #Constitutional rights URL #tcot #AmericaFirst #SanctuaryCities #Conservatives #law #Lawyers #thewall #Trumpwall #Wall
1951	1	a	@USER @USER The sort of thing #Antifa and the socialists of @USER would cheer.
1952	1	a	@USER my name is Whitney NOT WHITEY
1953	1	a	@USER @USER @USER Stop giving me quotes start giving me facts that prove gun control will work
1954	1	a	@USER @USER I guess it’s time to get divorced just so we can keep more income. How silly is that. Liberals have no clue. Make it so all Canadians can benefit not just divorced couples. #whatareyouthinking?
1955	1	a	@USER Freedom of speech is only if you agree with the Left
1956	0	a	@USER Me estoy fucking alterando
1957	0	a	"Rahm Emanuel’s failure is an ill omen for all Democrats""  URL #TCOT #MAGA #RedNationRising"""
1958	1	a	@USER Congratz @USER you are going to make a GREAT mom!
1959	1	a	"@USER More and more Conservatives are turning their back on @USER because of his abuse of power."" #onpoli #pcpo #ondp #topoli #Toronto #TOcouncil"""
1960	0	a	@USER I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it 🤷🏾‍♀️   Shit hell out here
1961	0	a	@USER @USER @USER And people still think this administration is the greatest since sliced bread. Ridiculous.
1962	1	a	@USER @USER @USER Sorry fella but Connelly thought he was Hollywood #CraigKardashian
1963	1	a	@USER And Trump has to go....🤔🤯  I’ve got one word #AntiFA 🤷🏻‍♀️
1964	0	a	@USER CNN is evil.  A true enemy of the people.  I can’t believe there are people who still take them seriously.
1965	0	a	@USER A vulgar attempt to reduce sisterhood to genitalia.....
1966	1	a	@USER Gotta admit...she’s stacked.
1967	0	a	@USER Gillibrand must have been a very sexually active woman to be pushing young women to have abortions.
1968	1	a	@USER Same with the gun control debate. No it won’t keep guns away from every criminal but it can make things better. It won’t prevent every mass shooting but it may prevent those crazy people from buying a gun in the first place.
1969	0	a	@USER @USER I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep
1970	1	a	@USER Don't you have to have some proof?🤔
1971	0	a	@USER 🤷🏼‍♀️ that would be silly.
1972	1	a	@USER Google stock wayyy up. Whats so bad with your Trump world #Google?
1973	1	a	@USER @USER so and accusation by a libtarded Trump hating liberal activist against a Trump appointee doesnt make u wonder if the accusation was politically motivated in the SLIGHTEST?  No? This is why conservatives think u are all stupid. Because u are.
1974	1	a	"@USER Does she expect a mob in pussy hats shouting We believe her"" in unison, based on a general distrust of conservatives?"""
1975	0	a	@USER @USER @USER maybe he is for brutally beating a woman. apparently spending a couple hundred dollars makes up for beatin the piss out of someone
1976	1	a	@USER @USER Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don’t blather that it is too violence. The action #AntiFa is not crocheting doilies!
1977	1	a	@USER @USER Apparently conservatives are now automatically guilty of any crime or assault that shows up from no where at the last possible minute. We are no longer presumed innocent until proven otherwise.
1978	1	a	@USER Oh well. You are a better man.
1979	1	a	@USER @USER @USER He is such a stroke🙄
1980	0	a	@USER you are some basic white girl who clearly didn’t know any of them personally and it’s awful what has happened to Mac so why don’t you pay respect to that instead of being disgusting and blaming another innocent human in something that has nothing to do with them.
1981	1	a	"@USER @USER The racist excuse every time telling it like it is"" ""against being PC"" URL"
1982	1	a	@USER I believe he is winded! Some nights you just don't have it I guess
1983	0	a	@USER @USER @USER My opinion isn’t false just as is you’re isn’t . You can’t downplay my feelings because it doesn’t fit into your narrative. What rights are we taking away??? Better gun control??? If that hurts your soul oh well. A dead child hurts mine more
1984	1	a	@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine
1985	1	a	@USER @USER How do I connect my USB token to an iPhone?
1986	1	a	@USER Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding.
1987	0	a	@USER @USER And you support the right using Antifa tactics in other words the tactics of a domestic terrorist group.
